person_id,income,debt,late_payments,loan_amount
ID_3386,9069,1433,5,108208
ID_3387,7686,3893,6,209133
ID_3388,4136,2678,9,129437
ID_3389,7811,3831,3,233903
ID_3390,14946,390,2,177846
ID_3391,10102,1095,6,482151
ID_3392,11281,4032,1,467263
ID_3393,2210,4337,8,438990
ID_3394,12663,3252,4,209061
ID_3395,3791,4825,1,369399
ID_3396,12090,3122,9,86632
ID_3397,2894,2387,3,339025
ID_3398,6029,924,0,438728
ID_3399,14619,1166,4,362641
ID_3400,6061,4345,1,408600
ID_3401,11256,3450,7,313031
ID_3402,5674,3704,4,354972
ID_3403,2699,3082,7,74866
ID_3404,8402,2228,3,345684
ID_3405,7771,999,3,186186
ID_3406,13437,1593,0,338229
ID_3407,6103,4571,6,297479
ID_3408,10755,4866,6,415635
ID_3409,5634,2223,8,193044
ID_3410,7476,1803,8,74707
ID_3411,6062,4420,7,61593
ID_3412,14265,3749,9,391260
ID_3413,6556,276,8,269119
ID_3414,8818,542,4,142868
ID_3415,13247,1805,4,486028
ID_3416,13664,3282,6,261446
ID_3417,3790,2148,6,264283
ID_3418,11829,3863,9,123781
ID_3419,4750,2224,3,59695
ID_3420,2198,270,7,82741
ID_3421,10690,4773,6,91730
ID_3422,6751,1323,8,221162
ID_3423,12602,1330,8,323015
ID_3424,13352,1738,9,292958
ID_3425,3837,1539,0,122405
ID_3426,7252,3859,5,30777
ID_3427,13130,2449,1,113494
ID_3428,8512,360,1,123897
ID_3429,11375,1459,2,185583
ID_3430,9527,3104,7,369334
ID_3431,12581,2555,0,231404
ID_3432,13093,2808,0,468029
ID_3433,6654,573,7,409894
ID_3434,9304,4952,9,351564
ID_3435,3477,2289,3,107552
ID_3436,10915,3938,7,146914
ID_3437,10149,623,7,25660
ID_3438,14746,4912,4,171471
ID_3439,4676,3066,5,50702
ID_3440,7015,1450,0,155061
ID_3441,5939,4302,3,154192
ID_3442,7847,522,0,413217
ID_3443,4651,3689,8,186698
ID_3444,11753,3463,7,380320
ID_3445,11615,3680,0,148881
ID_3446,14456,2608,7,56653
ID_3447,10709,1692,6,367141
ID_3448,4129,1460,6,351339
ID_3449,8983,410,4,388585
ID_3450,9875,1116,1,181385
ID_3451,12064,584,0,279575
ID_3452,9383,1439,0,339018
ID_3453,10941,2704,2,17139
ID_3454,11277,4116,4,26893
ID_3455,2952,7,4,47802
ID_3456,10003,4537,5,53207
ID_3457,5505,1785,5,407630
ID_3458,2665,3529,3,168135
ID_3459,8859,3703,8,218305
ID_3460,9419,215,0,327113
ID_3461,2998,3838,4,50373
ID_3462,11743,3236,9,434189
ID_3463,11110,1677,3,123091
ID_3464,10289,3024,5,401033
ID_3465,4838,4246,0,416441
ID_3466,11488,2283,3,208218
ID_3467,6180,3383,1,344520
ID_3468,13389,1934,3,222683
ID_3469,12001,724,0,122971
ID_3470,14642,4814,1,60265
ID_3471,11693,3292,9,85573
ID_3472,8437,2537,5,427257
ID_3473,10361,2174,1,209392
ID_3474,13329,2852,4,237537
ID_3475,11555,755,1,304967
ID_3476,14959,4612,0,199274
ID_3477,4971,2021,9,314933
ID_3478,10931,4319,2,79457
ID_3479,14963,785,0,158610
ID_3480,10752,3573,1,133902
ID_3481,13863,1679,0,349157
ID_3482,9791,4348,7,242373
ID_3483,12787,3188,9,149325
ID_3484,12223,4592,3,105374
ID_3485,6068,1715,5,18929
ID_3486,6356,1126,3,256372
ID_3487,14996,3506,5,233798
ID_3488,10860,273,6,466142
ID_3489,13270,4782,4,239677
ID_3490,13921,3467,6,210786
ID_3491,14466,4607,6,164784
ID_3492,13265,412,7,51806
ID_3493,5382,2025,8,268942
ID_3494,7838,4075,6,63366
ID_3495,2982,29,1,451533
ID_3496,14327,3844,8,189307
ID_3497,8122,138,7,384949
ID_3498,11616,4991,1,322752
ID_3499,12254,1402,7,488455
ID_3500,10904,4847,0,330901
ID_3501,10018,3829,3,60058
ID_3502,3568,1644,6,342272
ID_3503,11513,2361,7,441550
ID_3504,7278,4656,5,314758
ID_3505,12963,785,8,405356
ID_3506,8622,2358,2,242642
ID_3507,3407,2201,8,478833
ID_3508,11887,428,7,94693
ID_3509,5618,509,7,241284
ID_3510,5022,4018,2,326408
ID_3511,5932,1840,0,477709
ID_3512,9946,2573,1,108398
ID_3513,6013,4034,3,275409
ID_3514,5770,1012,2,421507
ID_3515,4711,2993,1,33362
ID_3516,5533,1329,5,424015
ID_3517,9036,2643,6,115777
ID_3518,3601,4371,6,191301
ID_3519,3642,374,9,422303
ID_3520,13133,972,2,43963
ID_3521,4281,714,2,260239
ID_3522,14763,3536,6,101731
ID_3523,12973,149,0,261604
ID_3524,10357,909,2,172381
ID_3525,11873,630,2,247878
ID_3526,10818,4540,5,410578
ID_3527,3301,969,6,422017
ID_3528,2291,4685,0,17407
ID_3529,6912,4382,8,222925
ID_3530,13931,4634,0,450527
ID_3531,12512,4057,8,231962
ID_3532,7093,1266,9,474382
ID_3533,10776,211,8,456030
ID_3534,14751,1284,8,118343
ID_3535,3681,2851,5,327401
ID_3536,12260,257,7,488906
ID_3537,6494,1340,9,31078
ID_3538,7687,3538,8,295856
ID_3539,6700,3149,5,374955
ID_3540,14560,92,2,350109
ID_3541,6529,2469,2,33901
ID_3542,11699,4563,2,336677
ID_3543,12185,4989,2,408004
ID_3544,8624,4243,9,231199
ID_3545,13355,2998,5,75594
ID_3546,6902,3163,0,182450
ID_3547,4697,2332,5,162451
ID_3548,9742,39,9,475476
ID_3549,14655,4820,2,314085
ID_3550,10734,212,2,100645
ID_3551,10122,45,4,116153
ID_3552,7934,865,1,243373
ID_3553,3510,1283,9,407395
ID_3554,4472,4057,2,171352
ID_3555,4529,412,1,263404
ID_3556,11068,2653,8,168764
ID_3557,8712,576,6,78928
ID_3558,8199,2025,1,380183
ID_3559,5350,3787,7,166513
ID_3560,11330,855,4,432302
ID_3561,9724,2114,5,195918
ID_3562,10447,3113,8,381211
ID_3563,9380,467,4,413343
ID_3564,9311,2496,6,21705
ID_3565,12491,2529,6,275046
ID_3566,3365,1862,4,482818
ID_3567,13888,3448,4,143482
ID_3568,13999,1463,1,200385
ID_3569,5879,1198,8,462822
ID_3570,8359,3283,7,216631
ID_3571,4489,361,7,379927
ID_3572,2019,3375,7,174450
ID_3573,3493,4648,8,293848
ID_3574,5278,2753,4,275922
ID_3575,9821,3057,5,276021
ID_3576,9775,524,6,178280
ID_3577,3393,4294,8,105202
ID_3578,9102,2782,1,227929
ID_3579,2087,1961,1,400803
ID_3580,14541,324,8,238995
ID_3581,5810,2368,9,220601
ID_3582,6418,2490,1,10886
ID_3583,9018,2407,9,100510
ID_3584,14903,1357,8,104868
ID_3585,3073,2660,6,45563
ID_3586,11058,4147,2,18310
ID_3587,2111,807,9,294853
ID_3588,3694,235,7,17048
ID_3589,3184,3743,4,147565
ID_3590,10161,1825,7,96648
ID_3591,8148,272,6,415125
ID_3592,14301,806,2,88656
ID_3593,5753,4967,1,74453
ID_3594,14241,574,4,300090
ID_3595,8450,3511,1,289933
ID_3596,8067,1779,9,108855
ID_3597,10755,337,9,466966
ID_3598,5926,2870,8,457268
ID_3599,14973,2469,5,276792
ID_3600,14395,3163,9,13029
ID_3601,2873,765,9,23722
ID_3602,13288,1259,9,52980
ID_3603,6993,259,7,396821
ID_3604,4832,184,2,115691
ID_3605,13428,4944,2,23184
ID_3606,8187,2452,4,415940
ID_3607,4295,3792,9,12083
ID_3608,4616,557,1,295757
ID_3609,3851,698,4,103355
ID_3610,4393,1337,7,497573
ID_3611,9977,3403,4,110307
ID_3612,13378,148,3,469062
ID_3613,10489,2621,8,162034
ID_3614,13090,1044,4,104201
ID_3615,8717,3877,6,218459
ID_3616,5801,1755,9,488413
ID_3617,10051,234,9,465508
ID_3618,5167,928,0,184882
ID_3619,12146,542,1,212309
ID_3620,2859,3788,7,78238
ID_3621,5696,3983,4,139835
ID_3622,2468,2722,7,487804
ID_3623,3194,2294,4,192241
ID_3624,11182,4875,8,12308
ID_3625,7398,2003,1,235742
ID_3626,12527,610,1,363152
ID_3627,10785,2007,3,256419
ID_3628,14569,3776,9,58314
ID_3629,5773,1949,8,430828
ID_3630,12949,1581,6,276961
ID_3631,6625,1385,8,93524
ID_3632,12926,573,1,164064
ID_3633,3028,2724,0,464061
ID_3634,5677,3251,8,457126
ID_3635,9649,3477,9,394938
ID_3636,13097,1501,6,439398
ID_3637,5573,4948,4,240716
ID_3638,5661,4077,7,53733
ID_3639,8451,3453,2,293303
ID_3640,6729,1250,7,464453
ID_3641,3359,1039,9,488341
ID_3642,11951,1584,8,449621
ID_3643,2961,3586,5,231404
ID_3644,11603,4073,2,219973
ID_3645,7830,1767,0,435140
ID_3646,11518,1107,8,49549
ID_3647,6998,3550,1,10373
ID_3648,8789,4641,6,77817
ID_3649,6479,1100,5,471122
ID_3650,4779,4802,9,472915
ID_3651,6613,2103,1,144162
ID_3652,14085,1831,7,350293
ID_3653,2182,1690,6,199812
ID_3654,14977,4999,7,114713
ID_3655,13256,3988,6,277550
ID_3656,3449,812,1,312431
ID_3657,4880,1992,0,335402
ID_3658,7449,3703,1,276446
ID_3659,9748,3973,6,119284
ID_3660,12088,1198,3,342500
ID_3661,3857,4723,1,127679
ID_3662,2121,3045,4,136022
ID_3663,14734,1916,0,442958
ID_3664,7175,2418,9,419440
ID_3665,4054,4451,6,271230
ID_3666,5927,3453,9,107791
ID_3667,11119,1462,0,249183
ID_3668,4433,1062,2,237516
ID_3669,8160,332,8,35743
ID_3670,10324,2997,1,345694
ID_3671,7690,730,7,393807
ID_3672,6884,4178,5,390405
ID_3673,5272,889,6,313996
ID_3674,2400,3843,9,12595
ID_3675,14772,1483,8,38523
ID_3676,4517,3901,6,354483
ID_3677,14485,3018,6,174795
ID_3678,2330,2462,2,435794
ID_3679,7729,3958,5,103244
ID_3680,12109,1303,8,250108
ID_3681,5694,1192,2,139987
ID_3682,9305,1549,8,309951
ID_3683,7319,2266,8,496303
ID_3684,6801,3314,1,442662
ID_3685,6802,3208,2,268281
ID_3686,3151,358,4,284664
ID_3687,11993,1566,4,488603
ID_3688,12433,3530,0,250469
ID_3689,2462,761,9,130599
ID_3690,13414,681,2,239901
ID_3691,14773,2619,1,11948
ID_3692,12829,487,1,171427
ID_3693,2018,263,7,384775
ID_3694,7010,1576,4,310552
ID_3695,5288,1965,5,370310
ID_3696,5911,1587,8,218468
ID_3697,13749,4525,6,280296
ID_3698,10434,4907,9,172173
ID_3699,4053,238,5,390436
ID_3700,7574,1763,5,278473
ID_3701,12040,4862,4,248548
ID_3702,3367,2699,4,88198
ID_3703,4387,3737,4,240844
ID_3704,9614,4124,1,248229
ID_3705,9827,961,8,218027
ID_3706,11100,2117,6,466850
ID_3707,12988,293,9,418942
ID_3708,14847,1114,5,288915
ID_3709,12661,4688,4,268093
ID_3710,10828,687,1,130352
ID_3711,2272,4747,8,342908
ID_3712,12439,3338,6,362597
ID_3713,14410,4181,0,426487
ID_3714,8106,875,8,343282
ID_3715,7924,2028,1,384774
ID_3716,4018,1694,3,203126
ID_3717,12388,1207,1,10484
ID_3718,7375,4804,2,340198
ID_3719,3579,2402,3,130501
ID_3720,4294,3779,5,281550
ID_3721,5771,2943,9,10348
ID_3722,10865,3845,6,398408
ID_3723,11329,3985,3,266899
ID_3724,2453,1900,1,494943
ID_3725,3322,2723,7,463433
ID_3726,14347,2175,7,483947
ID_3727,11756,1491,2,496380
ID_3728,13195,1315,7,368983
ID_3729,4778,812,7,399162
ID_3730,11549,1225,9,275517
ID_3731,8818,930,7,480289
ID_3732,10421,3753,0,29898
ID_3733,11849,3560,8,438896
ID_3734,9657,209,2,497626
ID_3735,13097,3924,3,480047
ID_3736,5298,4417,0,332525
ID_3737,11472,3730,0,489342
ID_3738,4497,287,5,416594
ID_3739,9589,3168,5,419139
ID_3740,10684,2245,1,226901
ID_3741,12971,3082,7,205216
ID_3742,6091,2065,1,22483
ID_3743,11893,3298,4,461497
ID_3744,7686,1804,1,298836
ID_3745,7869,4788,5,172558
ID_3746,8664,4082,4,291419
ID_3747,6729,4725,1,324236
ID_3748,14730,347,4,236916
ID_3749,10009,3046,3,345717
ID_3750,9946,3841,6,148239
ID_3751,2441,4404,3,235424
ID_3752,11955,1457,7,248550
ID_3753,12638,4674,5,409559
ID_3754,11597,1892,5,197444
ID_3755,4548,2008,2,455826
ID_3756,9631,215,3,56225
ID_3757,7377,1482,3,404599
ID_3758,4226,4505,1,478946
ID_3759,12750,3733,6,420436
ID_3760,6300,4380,7,466460
ID_3761,11654,2038,4,72414
ID_3762,2875,4089,1,483726
ID_3763,3981,2151,7,469748
ID_3764,7280,2408,3,41574
ID_3765,2558,3150,8,248473
ID_3766,9864,2017,1,425660
ID_3767,14634,2118,6,162374
ID_3768,4558,1785,5,450670
ID_3769,13034,245,7,148197
ID_3770,9260,1763,2,98093
ID_3771,12658,1530,3,315502
ID_3772,4937,704,1,301725
ID_3773,9205,586,7,359077
ID_3774,13564,3245,1,244424
ID_3775,3431,1025,7,100457
ID_3776,7534,1948,5,195870
ID_3777,12705,4803,7,317745
ID_3778,12111,2651,9,371456
ID_3779,13288,1943,7,368062
ID_3780,11615,3802,1,38000
ID_3781,4494,4547,0,244482
ID_3782,7533,4423,9,466761
ID_3783,9255,3350,8,465999
ID_3784,8627,2510,9,99248
ID_3785,12341,2504,9,295878
ID_3786,13377,2543,3,330101
ID_3787,8147,3543,0,297668
ID_3788,11876,1050,3,276018
ID_3789,8449,2200,9,81045
ID_3790,3002,3465,9,111796
ID_3791,12275,2710,5,105375
ID_3792,7493,3590,7,41616
ID_3793,9945,2145,0,491028
ID_3794,8280,4866,0,107402
ID_3795,7204,2771,5,489959
ID_3796,7813,2985,0,212662
ID_3797,13371,2523,6,281251
ID_3798,6965,1898,0,283438
ID_3799,6767,1364,2,80354
ID_3800,2908,72,6,295095
ID_3801,8144,2750,0,66399
ID_3802,9962,3177,9,69480
ID_3803,8402,3104,5,99683
ID_3804,3463,2890,3,158451
ID_3805,11172,1502,5,403285
ID_3806,6132,3600,5,267826
ID_3807,12399,1052,2,214122
ID_3808,13483,780,4,271414
ID_3809,4499,2463,1,157236
ID_3810,12096,4913,6,485661
ID_3811,14376,1215,2,153133
ID_3812,10245,2638,9,221799
ID_3813,4051,3409,9,175746
ID_3814,10091,81,3,389778
ID_3815,11580,4103,1,43141
ID_3816,9980,4295,0,165597
ID_3817,3751,2726,2,455680
ID_3818,10373,1262,4,151415
ID_3819,6938,708,6,271946
ID_3820,4900,701,5,423221
ID_3821,14022,882,2,166312
ID_3822,5904,1671,5,371778
ID_3823,8500,3616,4,22111
ID_3824,12222,4062,4,331988
ID_3825,8240,713,0,214002
ID_3826,13378,1585,7,110019
ID_3827,3466,2763,4,223915
ID_3828,13911,2292,9,108489
ID_3829,6675,4607,2,458951
ID_3830,14286,1214,9,325830
ID_3831,11047,4900,1,116150
ID_3832,14123,3192,3,363068
ID_3833,11211,3930,4,145133
ID_3834,6867,645,2,324435
ID_3835,8555,3974,7,60729
ID_3836,13262,1518,4,300230
ID_3837,5192,3735,0,169350
ID_3838,4283,1540,1,178614
ID_3839,8806,3283,3,309919
ID_3840,4236,2008,5,392389
ID_3841,13164,2183,1,230566
ID_3842,5162,761,6,459620
ID_3843,12790,2078,1,244858
ID_3844,2608,2100,9,348663
ID_3845,4768,4440,4,186677
ID_3846,9551,600,2,393950
ID_3847,10943,2036,3,59244
ID_3848,14466,4433,7,165174
ID_3849,7589,2283,7,363430
ID_3850,9304,3419,6,194514
ID_3851,9956,373,9,84721
ID_3852,5427,3484,8,354492
ID_3853,8223,3989,8,199165
ID_3854,6056,896,7,410698
ID_3855,11639,4634,3,350949
ID_3856,9410,3884,9,486552
ID_3857,4726,4698,4,226755
ID_3858,12904,2395,6,116277
ID_3859,9835,3730,6,398370
ID_3860,12415,4446,4,263631
ID_3861,8418,2471,3,22113
ID_3862,12897,116,3,358531
ID_3863,7736,2771,1,58439
ID_3864,10096,2691,0,210894
ID_3865,9792,1590,7,487328
ID_3866,8547,3931,2,230918
ID_3867,10821,1408,3,226603
ID_3868,4200,4133,2,55938
ID_3869,7286,350,0,144560
ID_3870,9457,1077,8,196865
ID_3871,2907,2837,0,55477
ID_3872,13901,4143,4,387424
ID_3873,5426,3852,5,288395
ID_3874,4839,2133,8,74314
ID_3875,5469,1360,8,387786
ID_3876,4171,4597,2,482090
ID_3877,8255,4184,0,39868
ID_3878,8992,3124,6,344764
ID_3879,13430,1982,9,34454
ID_3880,11853,2236,2,486053
ID_3881,7761,2787,0,178342
ID_3882,12369,3573,8,283125
ID_3883,10454,2649,7,124155
ID_3884,12510,4705,2,192712
ID_3885,10422,1733,8,131689
ID_3886,3744,2394,1,33034
ID_3887,4937,1676,2,457185
ID_3888,14162,3499,6,438522
ID_3889,14063,2058,3,448667
ID_3890,5635,1117,6,349472
ID_3891,8785,1500,1,294105
ID_3892,12106,1806,9,450992
ID_3893,13503,734,3,71621
ID_3894,5076,2994,8,133498
ID_3895,13655,627,1,320570
ID_3896,12584,920,1,97064
ID_3897,14834,1643,5,188967
ID_3898,2609,991,8,489615
ID_3899,7743,4708,5,263869
ID_3900,13262,286,7,115015
ID_3901,13984,4217,9,187240
ID_3902,5157,390,8,243329
ID_3903,6749,4120,2,84082
ID_3904,5760,1702,2,66521
ID_3905,4789,4913,9,84442
ID_3906,9904,4028,7,96719
ID_3907,4493,564,2,274483
ID_3908,2958,2652,1,295842
ID_3909,12495,1369,5,314369
ID_3910,9482,745,4,308461
ID_3911,12580,2177,5,122201
ID_3912,9096,2989,0,326618
ID_3913,5839,4992,5,187197
ID_3914,6238,3026,9,332694
ID_3915,14711,4071,7,488024
ID_3916,11701,734,5,418153
ID_3917,7308,729,8,103462
ID_3918,11942,3870,3,460665
ID_3919,3727,2789,2,325646
ID_3920,6173,4230,5,80240
ID_3921,2285,2897,2,81599
ID_3922,8633,2970,6,493759
ID_3923,14899,450,1,278290
ID_3924,2930,219,8,264808
ID_3925,10163,4875,2,469190
ID_3926,8462,3518,7,256048
ID_3927,12627,979,9,359392
ID_3928,7746,4165,5,245299
ID_3929,14270,4441,8,359816
ID_3930,12557,1236,6,144216
ID_3931,12996,4588,5,122435
ID_3932,10526,4295,2,387101
ID_3933,6735,1135,4,422814
ID_3934,2566,2684,0,446622
ID_3935,13269,1700,0,252406
ID_3936,11949,3652,2,480996
ID_3937,12453,3865,9,437198
ID_3938,9768,3783,0,169556
ID_3939,12679,2160,3,400381
ID_3940,13150,2052,5,488244
ID_3941,14311,4307,2,449977
ID_3942,5939,926,3,245864
ID_3943,10908,3362,8,155493
ID_3944,9237,2306,6,427526
ID_3945,14859,3742,8,431774
ID_3946,9457,4388,1,128467
ID_3947,12349,23,8,490235
ID_3948,14073,28,2,497481
ID_3949,7726,4163,2,263996
ID_3950,2798,855,9,492043
ID_3951,7697,4039,1,18866
ID_3952,10646,232,9,312153
ID_3953,6075,1575,8,285610
ID_3954,4024,3497,8,495482
ID_3955,10818,2677,0,361146
ID_3956,10973,252,2,357570
ID_3957,7966,3762,5,172766
ID_3958,7872,2093,8,185256
ID_3959,11853,2491,8,103347
ID_3960,4919,618,2,345129
ID_3961,12181,2363,5,27565
ID_3962,12877,3927,1,306983
ID_3963,2675,2225,9,100935
ID_3964,11537,2740,3,16919
ID_3965,13042,76,9,191190
ID_3966,11631,1580,1,17716
ID_3967,7026,1751,7,310341
ID_3968,14026,2690,6,216814
ID_3969,10216,3164,3,140112
ID_3970,4321,437,0,26545
ID_3971,11961,2416,2,159585
ID_3972,6299,2740,9,488612
ID_3973,5369,3162,0,35714
ID_3974,7675,1617,3,98757
ID_3975,12726,1932,1,424238
ID_3976,12955,688,9,111485
ID_3977,8185,879,0,138052
ID_3978,3840,4729,1,276979
ID_3979,10726,2384,8,362983
ID_3980,14119,1441,5,420379
ID_3981,7515,2772,7,425747
ID_3982,12502,2354,4,308336
ID_3983,8211,1130,3,498448
ID_3984,6550,1776,6,216763
ID_3985,8477,4682,3,293494
ID_3986,10015,4787,2,343880
ID_3987,9016,4519,2,236090
ID_3988,6056,199,6,141319
ID_3989,2574,2175,6,455521
ID_3990,11271,327,8,359375
ID_3991,3424,2902,2,260473
ID_3992,5085,2593,5,448208
ID_3993,13505,2330,1,149208
ID_3994,10211,11,9,77542
ID_3995,3949,3151,7,79780
ID_3996,4651,3729,4,21770
ID_3997,11416,124,8,362471
ID_3998,2009,1873,6,211156
ID_3999,6710,1424,1,13304
ID_4000,6780,1168,8,210968
ID_4001,13923,2321,9,54175
ID_4002,2763,1824,7,307966
ID_4003,2356,1747,7,243989
ID_4004,6236,2147,8,483284
ID_4005,8710,1744,0,326253
ID_4006,8619,4392,3,59116
ID_4007,4771,3927,7,450026
ID_4008,8773,1715,2,30519
ID_4009,14550,943,6,454342
ID_4010,7300,3363,1,436087
ID_4011,8559,4122,7,314768
ID_4012,3760,2900,1,338899
ID_4013,4467,1913,9,419088
ID_4014,5298,2250,4,230140
ID_4015,14719,816,6,158982
ID_4016,3952,2115,9,225341
ID_4017,2942,1829,0,434268
ID_4018,9332,4011,2,469792
ID_4019,11497,4613,5,400257
ID_4020,11645,4836,9,56969
ID_4021,9490,4395,0,393972
ID_4022,4633,4668,0,229702
ID_4023,12217,3437,5,201381
ID_4024,12352,4416,3,242754
ID_4025,7517,3948,1,329918
ID_4026,5466,4970,3,366651
ID_4027,10702,1168,7,213148
ID_4028,7513,1439,6,11805
ID_4029,8095,505,1,497076
ID_4030,4041,3685,2,189864
ID_4031,14705,323,1,18073
ID_4032,7966,2313,8,29440
ID_4033,7669,4826,1,297436
ID_4034,10832,3900,4,141260
ID_4035,6962,1814,5,21709
ID_4036,5921,524,1,456296
ID_4037,14381,3519,4,197876
ID_4038,13991,954,4,167302
ID_4039,9691,2838,0,338904
ID_4040,5238,1287,3,118791
ID_4041,2129,4497,6,255970
ID_4042,9313,1201,5,122281
ID_4043,3945,3122,8,323168
ID_4044,7123,2858,3,376410
ID_4045,14150,820,7,475800
ID_4046,9226,3860,5,24235
ID_4047,2022,1022,5,53890
ID_4048,2305,379,6,189591
ID_4049,5748,3567,1,452364
ID_4050,12256,3211,8,182860
ID_4051,9765,2557,0,427672
ID_4052,14659,2169,5,466276
ID_4053,6773,2398,1,302854
ID_4054,9099,1927,5,64075
ID_4055,8323,899,5,421406
ID_4056,2370,2494,8,112658
ID_4057,2570,29,1,330367
ID_4058,8806,2487,9,443705
ID_4059,5995,2682,2,252332
ID_4060,10194,3699,0,381920
ID_4061,3419,3873,3,370304
ID_4062,7813,3263,2,70701
ID_4063,2736,3186,0,468981
ID_4064,4627,3297,2,241159
ID_4065,7135,4657,5,428750
ID_4066,9707,4012,7,48472
ID_4067,11127,559,0,430362
ID_4068,8615,429,6,74313
ID_4069,14273,3858,9,298552
ID_4070,10958,4877,9,422566
ID_4071,9783,1266,3,32999
ID_4072,13189,1648,7,443784
ID_4073,13981,1989,1,332810
ID_4074,4070,3280,9,224171
ID_4075,9600,256,6,15878
ID_4076,3753,4871,0,184196
ID_4077,10803,3405,4,311400
ID_4078,8422,3138,4,351004
ID_4079,5625,2491,5,496569
ID_4080,14528,3167,5,419348
ID_4081,14359,467,9,65791
ID_4082,2223,1063,4,131129
ID_4083,4797,4006,5,430335
ID_4084,4533,1569,9,99422
ID_4085,2022,4454,8,119138
ID_4086,4891,4141,7,443509
ID_4087,14073,4058,6,184599
ID_4088,8474,1887,2,160438
ID_4089,2930,3913,1,497506
ID_4090,11187,2225,2,172374
ID_4091,14330,4743,3,48951
ID_4092,13115,2931,5,413627
ID_4093,5695,4163,6,381031
ID_4094,7650,152,9,300593
ID_4095,5673,4632,0,297284
ID_4096,4254,2232,1,266586
ID_4097,4816,4083,2,482219
ID_4098,2046,4440,8,141967
ID_4099,12790,819,9,410690
ID_4100,7322,633,9,418576
ID_4101,8735,3591,5,84126
ID_4102,14144,346,8,473784
ID_4103,5166,1304,0,272413
ID_4104,4524,2005,8,73893
ID_4105,14541,1766,4,356344
ID_4106,6382,4168,2,117948
ID_4107,12286,4013,8,239331
ID_4108,4600,3674,9,389113
ID_4109,9870,493,6,99086
ID_4110,5944,1144,5,415790
ID_4111,10510,611,7,192787
ID_4112,8076,3686,8,68105
ID_4113,4101,3408,9,287401
ID_4114,3118,3064,0,293762
ID_4115,7485,1843,2,361625
ID_4116,7908,1192,3,443107
ID_4117,14747,1433,8,32196
ID_4118,9989,537,7,327811
ID_4119,13072,3802,3,247434
ID_4120,5117,4767,6,332682
ID_4121,11624,2674,8,115899
ID_4122,8083,972,1,161468
ID_4123,14829,3292,7,273141
ID_4124,7903,354,0,131542
ID_4125,5149,38,9,34824
ID_4126,6649,1823,8,467535
ID_4127,3037,607,7,103339
ID_4128,8598,1912,4,52883
ID_4129,6692,2131,0,389261
ID_4130,4633,1219,4,332377
ID_4131,10379,331,1,189346
ID_4132,3431,1380,9,252457
ID_4133,3283,3010,0,187563
ID_4134,9068,2474,2,498754
ID_4135,7234,1829,8,266071
ID_4136,5989,3453,3,263330
ID_4137,8953,2589,9,143883
ID_4138,14573,2550,0,302689
ID_4139,2132,2409,4,158965
ID_4140,2942,3418,9,157991
ID_4141,9046,3814,5,44918
ID_4142,13497,47,7,368280
ID_4143,13031,2167,3,376867
ID_4144,3399,3909,3,189886
ID_4145,13938,3086,3,156636
ID_4146,8822,101,0,123573
ID_4147,7013,4832,6,389088
ID_4148,11477,2569,1,458612
ID_4149,5094,2270,1,274365
ID_4150,5378,433,0,372109
ID_4151,2116,1167,2,321197
ID_4152,3564,4478,5,224390
ID_4153,7565,825,1,312449
ID_4154,4592,3242,1,354479
ID_4155,2003,3846,2,435025
ID_4156,13447,4810,1,399321
ID_4157,3068,2795,7,126893
ID_4158,14277,3856,4,90959
ID_4159,9973,4692,0,64723
ID_4160,10592,4366,7,25928
ID_4161,14377,3607,7,376672
ID_4162,5968,2541,1,381149
ID_4163,11619,4401,1,71454
ID_4164,14528,3895,3,64059
ID_4165,10091,1179,0,474505
ID_4166,10208,4496,3,392027
ID_4167,14915,2440,6,482951
ID_4168,7815,249,2,142879
ID_4169,5314,1027,3,488513
ID_4170,4227,655,1,227757
ID_4171,2117,1068,3,30560
ID_4172,11911,4870,9,68110
ID_4173,11215,3992,6,475044
ID_4174,4388,1282,7,241468
ID_4175,2819,2694,2,35039
ID_4176,12364,4351,7,121996
ID_4177,2454,4428,6,352053
ID_4178,12977,3551,6,116432
ID_4179,8978,452,4,466984
ID_4180,5209,4675,5,146472
ID_4181,3059,2902,1,299573
ID_4182,9247,2688,9,190719
ID_4183,12531,74,3,373859
ID_4184,5821,2947,9,400906
ID_4185,4848,1067,0,323379
ID_4186,2038,4557,5,344299
ID_4187,11542,4204,0,310265
ID_4188,4133,3126,9,263081
ID_4189,14661,4790,9,154534
ID_4190,11115,2029,1,61443
ID_4191,7768,2241,4,197530
ID_4192,12814,2312,0,77998
ID_4193,6112,272,0,480689
ID_4194,12620,2092,4,472772
ID_4195,9078,3109,8,498095
ID_4196,3481,1243,3,42311
ID_4197,7378,2874,8,491786
ID_4198,7212,2351,6,360290
ID_4199,10404,3864,4,397760
ID_4200,10598,1263,0,171828
ID_4201,3219,4633,8,359703
ID_4202,14106,3154,3,306431
ID_4203,6722,1162,2,171829
ID_4204,12744,3140,4,87684
ID_4205,7194,820,9,37287
ID_4206,10759,853,3,36948
ID_4207,8367,2974,0,70799
ID_4208,7732,2174,2,215337
ID_4209,6550,3754,9,450471
ID_4210,14804,4526,4,113486
ID_4211,5797,2108,5,407365
ID_4212,13425,1779,5,97111
ID_4213,2110,4868,9,418520
ID_4214,11788,3537,4,386551
ID_4215,3251,2165,0,133229
ID_4216,13385,1476,9,222087
ID_4217,5505,4337,9,118966
